Lab,Num,gGSP,file,Metric,Target,Type,MetricName,MetricIsRMSD,MetricIsTM,label,rank_gGSP,rank_Metric,delta_rank_signed,delta_rank_abs
chen,6,0.576,Chen_6,32.774,PZ28,Riboswitch,RMSD,True,False,chen_6,42.0,49.0,-7.0,7.0
chen,7,0.57,Chen_7,37.986,PZ28,Riboswitch,RMSD,True,False,chen_7,46.0,68.0,-22.0,22.0
chen,8,0.57,Chen_8,39.147,PZ28,Riboswitch,RMSD,True,False,chen_8,46.0,71.0,-25.0,25.0
chen,9,0.567,Chen_9,37.786,PZ28,Riboswitch,RMSD,True,False,chen_9,49.0,67.0,-18.0,18.0
das,1,0.659,Das_1,30.827,PZ28,Riboswitch,RMSD,True,False,das_1,5.0,32.0,-27.0,27.0
das,10,0.654,Das_10,28.84,PZ28,Riboswitch,RMSD,True,False,das_10,9.0,21.0,-12.0,12.0
das,2,0.633,Das_2,35.367,PZ28,Riboswitch,RMSD,True,False,das_2,28.0,62.0,-34.0,34.0
das,3,0.67,Das_3,31.447,PZ28,Riboswitch,RMSD,True,False,das_3,2.0,39.0,-37.0,37.0
das,4,0.641,Das_4,31.44,PZ28,Riboswitch,RMSD,True,False,das_4,20.0,38.0,-18.0,18.0
das,5,0.662,Das_5,32.634,PZ28,Riboswitch,RMSD,True,False,das_5,4.0,47.0,-43.0,43.0
das,6,0.637,Das_6,31.703,PZ28,Riboswitch,RMSD,True,False,das_6,24.0,42.0,-18.0,18.0
das,7,0.648,Das_7,31.224,PZ28,Riboswitch,RMSD,True,False,das_7,16.0,36.0,-20.0,20.0
das,8,0.638,Das_8,30.971,PZ28,Riboswitch,RMSD,True,False,das_8,23.0,34.0,-11.0,11.0
das,9,0.643,Das_9,33.132,PZ28,Riboswitch,RMSD,True,False,das_9,19.0,51.0,-32.0,32.0
ding,1,0.461,Ding_1,34.347,PZ28,Riboswitch,RMSD,True,False,ding_1,62.0,56.0,6.0,6.0
ding,2,0.461,Ding_2,39.456,PZ28,Riboswitch,RMSD,True,False,ding_2,62.0,72.0,-10.0,10.0
farfar2,1,0.653,FARFAR2_1,29.825,PZ28,Riboswitch,RMSD,True,False,farfar2_1,11.0,27.0,-16.0,16.0
farfar2,10,0.649,FARFAR2_10,29.97,PZ28,Riboswitch,RMSD,True,False,farfar2_10,15.0,28.0,-13.0,13.0
farfar2,2,0.659,FARFAR2_2,30.223,PZ28,Riboswitch,RMSD,True,False,farfar2_2,5.0,30.0,-25.0,25.0
farfar2,3,0.663,FARFAR2_3,22.173,PZ28,Riboswitch,RMSD,True,False,farfar2_3,3.0,7.0,-4.0,4.0
farfar2,4,0.646,FARFAR2_4,33.951,PZ28,Riboswitch,RMSD,True,False,farfar2_4,17.0,53.0,-36.0,36.0
farfar2,5,0.656,FARFAR2_5,35.17,PZ28,Riboswitch,RMSD,True,False,farfar2_5,8.0,60.0,-52.0,52.0
farfar2,6,0.633,FARFAR2_6,35.367,PZ28,Riboswitch,RMSD,True,False,farfar2_6,28.0,62.0,-34.0,34.0
farfar2,7,0.64,FARFAR2_7,34.563,PZ28,Riboswitch,RMSD,True,False,farfar2_7,21.0,58.0,-37.0,37.0
farfar2,8,0.654,FARFAR2_8,28.84,PZ28,Riboswitch,RMSD,True,False,farfar2_8,9.0,21.0,-12.0,12.0
farfar2,9,0.637,FARFAR2_9,34.976,PZ28,Riboswitch,RMSD,True,False,farfar2_9,24.0,59.0,-35.0,35.0
rnacomposer,1,0.618,RNAComposer_1,19.63,PZ28,Riboswitch,RMSD,True,False,rnacomposer_1,31.0,3.0,28.0,28.0
rnacomposer,2,0.604,RNAComposer_2,28.174,PZ28,Riboswitch,RMSD,True,False,rnacomposer_2,32.0,17.0,15.0,15.0
rnacomposer,3,0.583,RNAComposer_3,26.826,PZ28,Riboswitch,RMSD,True,False,rnacomposer_3,38.0,13.0,25.0,25.0
rnacomposer,4,0.569,RNAComposer_4,24.603,PZ28,Riboswitch,RMSD,True,False,rnacomposer_4,48.0,11.0,37.0,37.0
rnacomposer,5,0.559,RNAComposer_5,21.474,PZ28,Riboswitch,RMSD,True,False,rnacomposer_5,54.0,5.0,49.0,49.0
simrna,1,0.464,SimRNA_1,27.809,PZ28,Riboswitch,RMSD,True,False,simrna_1,61.0,15.0,46.0,46.0
simrna,2,0.48,SimRNA_2,22.17,PZ28,Riboswitch,RMSD,True,False,simrna_2,57.0,6.0,51.0,51.0
simrna,3,0.478,SimRNA_3,32.679,PZ28,Riboswitch,RMSD,True,False,simrna_3,58.0,48.0,10.0,10.0
simrna,4,0.436,SimRNA_4,28.145,PZ28,Riboswitch,RMSD,True,False,simrna_4,68.0,16.0,52.0,52.0
simrna,5,0.461,SimRNA_5,29.1,PZ28,Riboswitch,RMSD,True,False,simrna_5,62.0,23.0,39.0,39.0
tfn,1,0.632,TFN_1,25.154,PZ28,Riboswitch,RMSD,True,False,tfn_1,30.0,12.0,18.0,18.0
tfn,10,0.639,TFN_10,23.039,PZ28,Riboswitch,RMSD,True,False,tfn_10,22.0,9.0,13.0,13.0
tfn,2,0.653,TFN_2,35.992,PZ28,Riboswitch,RMSD,True,False,tfn_2,11.0,65.0,-54.0,54.0
tfn,3,0.693,TFN_3,14.504,PZ28,Riboswitch,RMSD,True,False,tfn_3,1.0,1.0,0.0,0.0
tfn,4,0.645,TFN_4,31.913,PZ28,Riboswitch,RMSD,True,False,tfn_4,18.0,43.0,-25.0,25.0
tfn,5,0.65,TFN_5,30.069,PZ28,Riboswitch,RMSD,True,False,tfn_5,13.0,29.0,-16.0,16.0
tfn,6,0.65,TFN_6,31.364,PZ28,Riboswitch,RMSD,True,False,tfn_6,13.0,37.0,-24.0,24.0
tfn,7,0.634,TFN_7,30.518,PZ28,Riboswitch,RMSD,True,False,tfn_7,27.0,31.0,-4.0,4.0
tfn,8,0.635,TFN_8,33.061,PZ28,Riboswitch,RMSD,True,False,tfn_8,26.0,50.0,-24.0,24.0
tfn,9,0.659,TFN_9,29.104,PZ28,Riboswitch,RMSD,True,False,tfn_9,5.0,24.0,-19.0,19.0
xiao,1,0.414,Xiao_1,32.582,PZ28,Riboswitch,RMSD,True,False,xiao_1,71.0,46.0,25.0,25.0
xiao,2,0.408,Xiao_2,29.403,PZ28,Riboswitch,RMSD,True,False,xiao_2,72.0,25.0,47.0,47.0
xiao,3,0.416,Xiao_3,31.67,PZ28,Riboswitch,RMSD,True,False,xiao_3,70.0,41.0,29.0,29.0
xiao,4,0.428,Xiao_4,32.314,PZ28,Riboswitch,RMSD,True,False,xiao_4,69.0,45.0,24.0,24.0
xiao,5,0.506,Xiao_5,32.122,PZ28,Riboswitch,RMSD,True,False,xiao_5,56.0,44.0,12.0,12.0
ifoldrna,1,0.448,iFoldRNA_1,34.225,PZ28,Riboswitch,RMSD,True,False,ifoldrna_1,66.0,55.0,11.0,11.0
ifoldrna,2,0.474,iFoldRNA_2,31.629,PZ28,Riboswitch,RMSD,True,False,ifoldrna_2,59.0,40.0,19.0,19.0
ifoldrna,3,0.466,iFoldRNA_3,28.287,PZ28,Riboswitch,RMSD,True,False,ifoldrna_3,60.0,19.0,41.0,41.0
ifoldrna,4,0.439,iFoldRNA_4,22.39,PZ28,Riboswitch,RMSD,True,False,ifoldrna_4,67.0,8.0,59.0,59.0
ifoldrna,5,0.454,iFoldRNA_5,35.513,PZ28,Riboswitch,RMSD,True,False,ifoldrna_5,65.0,64.0,1.0,1.0
adamiak,1,0.583,Adamiak_1,22.124,PZ28tBox,Riboswitch,RMSD,True,False,adamiak_1,38.0,55.0,-17.0,17.0
adamiak,2,0.599,Adamiak_2,6.824,PZ28tBox,Riboswitch,RMSD,True,False,adamiak_2,33.0,3.0,30.0,30.0
adamiak,3,0.587,Adamiak_3,17.328,PZ28tBox,Riboswitch,RMSD,True,False,adamiak_3,36.0,25.0,11.0,11.0
adamiak,4,0.596,Adamiak_4,19.912,PZ28tBox,Riboswitch,RMSD,True,False,adamiak_4,34.0,43.0,-9.0,9.0
adamiak,5,0.59,Adamiak_5,16.087,PZ28tBox,Riboswitch,RMSD,True,False,adamiak_5,35.0,17.0,18.0,18.0
bujnicki,1,0.583,Bujnicki_1,19.309,PZ28tBox,Riboswitch,RMSD,True,False,bujnicki_1,38.0,35.0,3.0,3.0
bujnicki,2,0.563,Bujnicki_2,17.382,PZ28tBox,Riboswitch,RMSD,True,False,bujnicki_2,53.0,26.0,27.0,27.0
bujnicki,3,0.565,Bujnicki_3,20.266,PZ28tBox,Riboswitch,RMSD,True,False,bujnicki_3,52.0,46.0,6.0,6.0
bujnicki,4,0.576,Bujnicki_4,19.59,PZ28tBox,Riboswitch,RMSD,True,False,bujnicki_4,42.0,40.0,2.0,2.0
bujnicki,5,0.566,Bujnicki_5,20.939,PZ28tBox,Riboswitch,RMSD,True,False,bujnicki_5,50.0,51.0,-1.0,1.0
chen,1,0.557,Chen_1,24.387,PZ28tBox,Riboswitch,RMSD,True,False,chen_1,55.0,60.0,-5.0,5.0
chen,10,0.566,Chen_10,24.964,PZ28tBox,Riboswitch,RMSD,True,False,chen_10,50.0,61.0,-11.0,11.0
chen,2,0.572,Chen_2,26.309,PZ28tBox,Riboswitch,RMSD,True,False,chen_2,45.0,68.0,-23.0,23.0
chen,3,0.585,Chen_3,25.475,PZ28tBox,Riboswitch,RMSD,True,False,chen_3,37.0,64.0,-27.0,27.0
chen,4,0.576,Chen_4,27.253,PZ28tBox,Riboswitch,RMSD,True,False,chen_4,42.0,70.0,-28.0,28.0
chen,5,0.582,Chen_5,26.695,PZ28tBox,Riboswitch,RMSD,True,False,chen_5,41.0,69.0,-28.0,28.0
chen,6,0.576,Chen_6,23.06,PZ28tBox,Riboswitch,RMSD,True,False,chen_6,42.0,58.0,-16.0,16.0
chen,7,0.57,Chen_7,23.959,PZ28tBox,Riboswitch,RMSD,True,False,chen_7,46.0,59.0,-13.0,13.0
chen,8,0.57,Chen_8,25.726,PZ28tBox,Riboswitch,RMSD,True,False,chen_8,46.0,65.0,-19.0,19.0
chen,9,0.567,Chen_9,22.825,PZ28tBox,Riboswitch,RMSD,True,False,chen_9,49.0,56.0,-7.0,7.0
das,1,0.659,Das_1,10.795,PZ28tBox,Riboswitch,RMSD,True,False,das_1,5.0,5.0,0.0,0.0
das,10,0.654,Das_10,15.943,PZ28tBox,Riboswitch,RMSD,True,False,das_10,9.0,15.0,-6.0,6.0
das,2,0.633,Das_2,13.646,PZ28tBox,Riboswitch,RMSD,True,False,das_2,28.0,10.0,18.0,18.0
das,3,0.67,Das_3,10.49,PZ28tBox,Riboswitch,RMSD,True,False,das_3,2.0,4.0,-2.0,2.0
das,4,0.641,Das_4,19.588,PZ28tBox,Riboswitch,RMSD,True,False,das_4,20.0,39.0,-19.0,19.0
das,5,0.662,Das_5,11.403,PZ28tBox,Riboswitch,RMSD,True,False,das_5,4.0,6.0,-2.0,2.0
das,6,0.637,Das_6,15.312,PZ28tBox,Riboswitch,RMSD,True,False,das_6,24.0,13.0,11.0,11.0
das,7,0.648,Das_7,17.922,PZ28tBox,Riboswitch,RMSD,True,False,das_7,16.0,29.0,-13.0,13.0
das,8,0.638,Das_8,19.188,PZ28tBox,Riboswitch,RMSD,True,False,das_8,23.0,33.0,-10.0,10.0
das,9,0.643,Das_9,19.735,PZ28tBox,Riboswitch,RMSD,True,False,das_9,19.0,42.0,-23.0,23.0
ding,1,0.461,Ding_1,18.143,PZ28tBox,Riboswitch,RMSD,True,False,ding_1,62.0,30.0,32.0,32.0
ding,2,0.461,Ding_2,16.392,PZ28tBox,Riboswitch,RMSD,True,False,ding_2,62.0,20.0,42.0,42.0
farfar2,1,0.653,FARFAR2_1,20.105,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_1,11.0,44.0,-33.0,33.0
farfar2,10,0.649,FARFAR2_10,20.467,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_10,15.0,49.0,-34.0,34.0
farfar2,2,0.659,FARFAR2_2,16.23,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_2,5.0,19.0,-14.0,14.0
farfar2,3,0.663,FARFAR2_3,5.994,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_3,3.0,2.0,1.0,1.0
farfar2,4,0.646,FARFAR2_4,16.692,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_4,17.0,22.0,-5.0,5.0
farfar2,5,0.656,FARFAR2_5,15.647,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_5,8.0,14.0,-6.0,6.0
farfar2,6,0.633,FARFAR2_6,13.646,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_6,28.0,10.0,18.0,18.0
farfar2,7,0.64,FARFAR2_7,18.318,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_7,21.0,31.0,-10.0,10.0
farfar2,8,0.654,FARFAR2_8,15.943,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_8,9.0,15.0,-6.0,6.0
farfar2,9,0.637,FARFAR2_9,19.634,PZ28tBox,Riboswitch,RMSD,True,False,farfar2_9,24.0,41.0,-17.0,17.0
rnacomposer,1,0.618,RNAComposer_1,13.208,PZ28tBox,Riboswitch,RMSD,True,False,rnacomposer_1,31.0,8.0,23.0,23.0
rnacomposer,2,0.604,RNAComposer_2,21.338,PZ28tBox,Riboswitch,RMSD,True,False,rnacomposer_2,32.0,53.0,-21.0,21.0
rnacomposer,3,0.583,RNAComposer_3,27.63,PZ28tBox,Riboswitch,RMSD,True,False,rnacomposer_3,38.0,71.0,-33.0,33.0
rnacomposer,4,0.569,RNAComposer_4,25.292,PZ28tBox,Riboswitch,RMSD,True,False,rnacomposer_4,48.0,63.0,-15.0,15.0
rnacomposer,5,0.559,RNAComposer_5,16.826,PZ28tBox,Riboswitch,RMSD,True,False,rnacomposer_5,54.0,23.0,31.0,31.0
simrna,1,0.464,SimRNA_1,20.223,PZ28tBox,Riboswitch,RMSD,True,False,simrna_1,61.0,45.0,16.0,16.0
simrna,2,0.48,SimRNA_2,19.559,PZ28tBox,Riboswitch,RMSD,True,False,simrna_2,57.0,37.0,20.0,20.0
simrna,3,0.478,SimRNA_3,19.274,PZ28tBox,Riboswitch,RMSD,True,False,simrna_3,58.0,34.0,24.0,24.0
simrna,4,0.436,SimRNA_4,20.45,PZ28tBox,Riboswitch,RMSD,True,False,simrna_4,68.0,48.0,20.0,20.0
simrna,5,0.461,SimRNA_5,16.196,PZ28tBox,Riboswitch,RMSD,True,False,simrna_5,62.0,18.0,44.0,44.0
tfn,1,0.632,TFN_1,23.045,PZ28tBox,Riboswitch,RMSD,True,False,tfn_1,30.0,57.0,-27.0,27.0
tfn,10,0.639,TFN_10,19.581,PZ28tBox,Riboswitch,RMSD,True,False,tfn_10,22.0,38.0,-16.0,16.0
tfn,2,0.653,TFN_2,20.757,PZ28tBox,Riboswitch,RMSD,True,False,tfn_2,11.0,50.0,-39.0,39.0
tfn,3,0.693,TFN_3,5.026,PZ28tBox,Riboswitch,RMSD,True,False,tfn_3,1.0,1.0,0.0,0.0
tfn,4,0.645,TFN_4,13.56,PZ28tBox,Riboswitch,RMSD,True,False,tfn_4,18.0,9.0,9.0,9.0
tfn,5,0.65,TFN_5,14.172,PZ28tBox,Riboswitch,RMSD,True,False,tfn_5,13.0,12.0,1.0,1.0
tfn,6,0.65,TFN_6,12.679,PZ28tBox,Riboswitch,RMSD,True,False,tfn_6,13.0,7.0,6.0,6.0
tfn,7,0.634,TFN_7,16.549,PZ28tBox,Riboswitch,RMSD,True,False,tfn_7,27.0,21.0,6.0,6.0
tfn,8,0.635,TFN_8,17.007,PZ28tBox,Riboswitch,RMSD,True,False,tfn_8,26.0,24.0,2.0,2.0
tfn,9,0.659,TFN_9,17.554,PZ28tBox,Riboswitch,RMSD,True,False,tfn_9,5.0,28.0,-23.0,23.0
xiao,1,0.414,Xiao_1,26.018,PZ28tBox,Riboswitch,RMSD,True,False,xiao_1,71.0,67.0,4.0,4.0
xiao,2,0.408,Xiao_2,24.983,PZ28tBox,Riboswitch,RMSD,True,False,xiao_2,72.0,62.0,10.0,10.0
xiao,3,0.416,Xiao_3,29.167,PZ28tBox,Riboswitch,RMSD,True,False,xiao_3,70.0,72.0,-2.0,2.0
xiao,4,0.428,Xiao_4,25.934,PZ28tBox,Riboswitch,RMSD,True,False,xiao_4,69.0,66.0,3.0,3.0
xiao,5,0.506,Xiao_5,20.33,PZ28tBox,Riboswitch,RMSD,True,False,xiao_5,56.0,47.0,9.0,9.0
ifoldrna,1,0.448,iFoldRNA_1,21.631,PZ28tBox,Riboswitch,RMSD,True,False,ifoldrna_1,66.0,54.0,12.0,12.0
ifoldrna,2,0.474,iFoldRNA_2,21.194,PZ28tBox,Riboswitch,RMSD,True,False,ifoldrna_2,59.0,52.0,7.0,7.0
ifoldrna,3,0.466,iFoldRNA_3,19.499,PZ28tBox,Riboswitch,RMSD,True,False,ifoldrna_3,60.0,36.0,24.0,24.0
ifoldrna,4,0.439,iFoldRNA_4,18.5,PZ28tBox,Riboswitch,RMSD,True,False,ifoldrna_4,67.0,32.0,35.0,35.0
ifoldrna,5,0.454,iFoldRNA_5,17.547,PZ28tBox,Riboswitch,RMSD,True,False,ifoldrna_5,65.0,27.0,38.0,38.0
chen,1,0.567,Chen_1,12.344,PZ29,Riboswitch,RMSD,True,False,chen_1,34.0,29.0,5.0,5.0
chen,10,0.584,Chen_10,5.241,PZ29,Riboswitch,RMSD,True,False,chen_10,32.0,8.0,24.0,24.0
chen,2,0.608,Chen_2,9.217,PZ29,Riboswitch,RMSD,True,False,chen_2,24.0,24.0,0.0,0.0
chen,3,0.6,Chen_3,7.771,PZ29,Riboswitch,RMSD,True,False,chen_3,28.0,19.0,9.0,9.0
chen,4,0.602,Chen_4,6.011,PZ29,Riboswitch,RMSD,True,False,chen_4,27.0,11.0,16.0,16.0
chen,5,0.628,Chen_5,6.772,PZ29,Riboswitch,RMSD,True,False,chen_5,19.0,13.0,6.0,6.0
chen,6,0.557,Chen_6,13.194,PZ29,Riboswitch,RMSD,True,False,chen_6,35.0,33.0,2.0,2.0
chen,7,0.576,Chen_7,10.995,PZ29,Riboswitch,RMSD,True,False,chen_7,33.0,28.0,5.0,5.0
chen,8,0.595,Chen_8,7.481,PZ29,Riboswitch,RMSD,True,False,chen_8,31.0,18.0,13.0,13.0
chen,9,0.632,Chen_9,4.676,PZ29,Riboswitch,RMSD,True,False,chen_9,18.0,2.0,16.0,16.0
daspostdeadline,1,0.626,DasPOSTDEADLINE_1,13.879,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_1,20.0,35.0,-15.0,15.0
daspostdeadline,10,0.684,DasPOSTDEADLINE_10,9.236,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_10,3.0,25.0,-22.0,22.0
daspostdeadline,2,0.678,DasPOSTDEADLINE_2,5.573,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_2,4.0,10.0,-6.0,6.0
daspostdeadline,3,0.646,DasPOSTDEADLINE_3,6.799,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_3,13.0,14.0,-1.0,1.0
daspostdeadline,4,0.658,DasPOSTDEADLINE_4,6.897,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_4,8.0,15.0,-7.0,7.0
daspostdeadline,5,0.641,DasPOSTDEADLINE_5,7.44,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_5,15.0,17.0,-2.0,2.0
daspostdeadline,6,0.691,DasPOSTDEADLINE_6,8.924,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_6,1.0,23.0,-22.0,22.0
daspostdeadline,7,0.685,DasPOSTDEADLINE_7,8.0,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_7,2.0,22.0,-20.0,20.0
daspostdeadline,8,0.648,DasPOSTDEADLINE_8,5.491,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_8,11.0,9.0,2.0,2.0
daspostdeadline,9,0.66,DasPOSTDEADLINE_9,7.907,PZ29,Riboswitch,RMSD,True,False,daspostdeadline_9,7.0,21.0,-14.0,14.0
dokholyan,1,0.508,Dokholyan_1,15.734,PZ29,Riboswitch,RMSD,True,False,dokholyan_1,36.0,36.0,0.0,0.0
rnacomposer,1,0.658,RNAComposer_1,4.297,PZ29,Riboswitch,RMSD,True,False,rnacomposer_1,8.0,1.0,7.0,7.0
rnacomposer,2,0.637,RNAComposer_2,10.936,PZ29,Riboswitch,RMSD,True,False,rnacomposer_2,16.0,27.0,-11.0,11.0
rnacomposer,3,0.648,RNAComposer_3,4.829,PZ29,Riboswitch,RMSD,True,False,rnacomposer_3,11.0,5.0,6.0,6.0
rnacomposer,4,0.615,RNAComposer_4,7.791,PZ29,Riboswitch,RMSD,True,False,rnacomposer_4,23.0,20.0,3.0,3.0
rnacomposer,5,0.637,RNAComposer_5,4.806,PZ29,Riboswitch,RMSD,True,False,rnacomposer_5,16.0,4.0,12.0,12.0
simrna,1,0.6,SimRNA_1,13.27,PZ29,Riboswitch,RMSD,True,False,simrna_1,28.0,34.0,-6.0,6.0
simrna,2,0.6,SimRNA_2,12.85,PZ29,Riboswitch,RMSD,True,False,simrna_2,28.0,31.0,-3.0,3.0
simrna,3,0.643,SimRNA_3,9.571,PZ29,Riboswitch,RMSD,True,False,simrna_3,14.0,26.0,-12.0,12.0
simrna,4,0.605,SimRNA_4,13.087,PZ29,Riboswitch,RMSD,True,False,simrna_4,25.0,32.0,-7.0,7.0
simrna,5,0.604,SimRNA_5,12.346,PZ29,Riboswitch,RMSD,True,False,simrna_5,26.0,30.0,-4.0,4.0
szachniuk,1,0.661,Szachniuk_1,4.987,PZ29,Riboswitch,RMSD,True,False,szachniuk_1,5.0,6.0,-1.0,1.0
szachniuk,2,0.617,Szachniuk_2,6.47,PZ29,Riboswitch,RMSD,True,False,szachniuk_2,21.0,12.0,9.0,9.0
szachniuk,3,0.616,Szachniuk_3,4.793,PZ29,Riboswitch,RMSD,True,False,szachniuk_3,22.0,3.0,19.0,19.0
szachniuk,4,0.655,Szachniuk_4,7.212,PZ29,Riboswitch,RMSD,True,False,szachniuk_4,10.0,16.0,-6.0,6.0
szachniuk,5,0.661,Szachniuk_5,4.987,PZ29,Riboswitch,RMSD,True,False,szachniuk_5,5.0,6.0,-1.0,1.0
bujnicki,1,0.506,bujnicki_1,12.186,PZ3,Riboswitch,RMSD,True,False,bujnicki_1,6.0,4.0,2.0,2.0
bujnicki,2,0.49,bujnicki_2,14.057,PZ3,Riboswitch,RMSD,True,False,bujnicki_2,7.0,7.0,0.0,0.0
chen,1,0.484,chen_1,7.241,PZ3,Riboswitch,RMSD,True,False,chen_1,9.0,1.0,8.0,8.0
das,1,0.513,das_1,15.481,PZ3,Riboswitch,RMSD,True,False,das_1,5.0,8.0,-3.0,3.0
das,2,0.521,das_2,12.199,PZ3,Riboswitch,RMSD,True,False,das_2,2.0,5.0,-3.0,3.0
das,3,0.514,das_3,16.954,PZ3,Riboswitch,RMSD,True,False,das_3,4.0,10.0,-6.0,6.0
das,4,0.537,das_4,18.298,PZ3,Riboswitch,RMSD,True,False,das_4,1.0,11.0,-10.0,10.0
das,5,0.521,das_5,11.965,PZ3,Riboswitch,RMSD,True,False,das_5,2.0,3.0,-1.0,1.0
dokholyan,1,0.447,dokholyan_1,15.92,PZ3,Riboswitch,RMSD,True,False,dokholyan_1,10.0,9.0,1.0,1.0
dokholyan,2,0.486,dokholyan_2,11.46,PZ3,Riboswitch,RMSD,True,False,dokholyan_2,8.0,2.0,6.0,6.0
major,1,0.305,major_1,22.987,PZ3,Riboswitch,RMSD,True,False,major_1,12.0,12.0,0.0,0.0
major,2,0.446,major_2,13.701,PZ3,Riboswitch,RMSD,True,False,major_2,11.0,6.0,5.0,5.0
bujnicki,1,0.714,Bujnicki_1,12.774,PZ31,Viral element,RMSD,True,False,bujnicki_1,3.0,47.0,-44.0,44.0
bujnicki,2,0.755,Bujnicki_2,5.449,PZ31,Viral element,RMSD,True,False,bujnicki_2,1.0,5.0,-4.0,4.0
bujnicki,3,0.682,Bujnicki_3,10.601,PZ31,Viral element,RMSD,True,False,bujnicki_3,17.0,34.0,-17.0,17.0
bujnicki,4,0.708,Bujnicki_4,5.513,PZ31,Viral element,RMSD,True,False,bujnicki_4,4.0,6.0,-2.0,2.0
bujnicki,5,0.727,Bujnicki_5,6.414,PZ31,Viral element,RMSD,True,False,bujnicki_5,2.0,17.0,-15.0,15.0
chen,1,0.7,Chen_1,5.645,PZ31,Viral element,RMSD,True,False,chen_1,7.0,9.0,-2.0,2.0
chen,10,0.656,Chen_10,6.01,PZ31,Viral element,RMSD,True,False,chen_10,27.0,16.0,11.0,11.0
chen,2,0.679,Chen_2,5.688,PZ31,Viral element,RMSD,True,False,chen_2,19.0,10.0,9.0,9.0
chen,3,0.658,Chen_3,5.513,PZ31,Viral element,RMSD,True,False,chen_3,25.0,6.0,19.0,19.0
chen,4,0.671,Chen_4,13.181,PZ31,Viral element,RMSD,True,False,chen_4,21.0,50.0,-29.0,29.0
chen,5,0.661,Chen_5,5.415,PZ31,Viral element,RMSD,True,False,chen_5,24.0,4.0,20.0,20.0
chen,6,0.652,Chen_6,5.584,PZ31,Viral element,RMSD,True,False,chen_6,28.0,8.0,20.0,20.0
chen,7,0.678,Chen_7,5.166,PZ31,Viral element,RMSD,True,False,chen_7,20.0,3.0,17.0,17.0
chen,8,0.634,Chen_8,7.215,PZ31,Viral element,RMSD,True,False,chen_8,30.0,21.0,9.0,9.0
chen,9,0.61,Chen_9,6.646,PZ31,Viral element,RMSD,True,False,chen_9,37.0,19.0,18.0,18.0
dfold,1,0.349,Dfold_1,25.574,PZ31,Viral element,RMSD,True,False,dfold_1,66.0,72.0,-6.0,6.0
dfold,10,0.419,Dfold_10,20.565,PZ31,Viral element,RMSD,True,False,dfold_10,64.0,64.0,0.0,0.0
dfold,2,0.663,Dfold_2,14.069,PZ31,Viral element,RMSD,True,False,dfold_2,23.0,51.0,-28.0,28.0
dfold,3,0.405,Dfold_3,22.795,PZ31,Viral element,RMSD,True,False,dfold_3,65.0,69.0,-4.0,4.0
dfold,4,0.303,Dfold_4,22.592,PZ31,Viral element,RMSD,True,False,dfold_4,69.0,68.0,1.0,1.0
dfold,5,0.281,Dfold_5,22.043,PZ31,Viral element,RMSD,True,False,dfold_5,72.0,67.0,5.0,5.0
dfold,6,0.332,Dfold_6,21.345,PZ31,Viral element,RMSD,True,False,dfold_6,67.0,65.0,2.0,2.0
dfold,7,0.293,Dfold_7,23.998,PZ31,Viral element,RMSD,True,False,dfold_7,71.0,70.0,1.0,1.0
dfold,8,0.322,Dfold_8,24.803,PZ31,Viral element,RMSD,True,False,dfold_8,68.0,71.0,-3.0,3.0
dfold,9,0.298,Dfold_9,21.547,PZ31,Viral element,RMSD,True,False,dfold_9,70.0,66.0,4.0,4.0
ding,1,0.609,Ding_1,5.861,PZ31,Viral element,RMSD,True,False,ding_1,38.0,13.0,25.0,25.0
ding,10,0.498,Ding_10,12.317,PZ31,Viral element,RMSD,True,False,ding_10,59.0,43.0,16.0,16.0
ding,2,0.585,Ding_2,7.474,PZ31,Viral element,RMSD,True,False,ding_2,43.0,23.0,20.0,20.0
ding,3,0.566,Ding_3,6.751,PZ31,Viral element,RMSD,True,False,ding_3,46.0,20.0,26.0,26.0
ding,4,0.553,Ding_4,9.095,PZ31,Viral element,RMSD,True,False,ding_4,47.0,27.0,20.0,20.0
ding,5,0.536,Ding_5,9.635,PZ31,Viral element,RMSD,True,False,ding_5,53.0,31.0,22.0,22.0
ding,6,0.544,Ding_6,9.198,PZ31,Viral element,RMSD,True,False,ding_6,51.0,29.0,22.0,22.0
ding,7,0.5,Ding_7,14.082,PZ31,Viral element,RMSD,True,False,ding_7,58.0,52.0,6.0,6.0
