Target,Type,Lab,Num,gGSP,lddt,gsp_filename,target_pdb,model_pdb,mode,case_id,outlier
PZ32,Aptamer,simrna,5,14.101,0.089,PZ32_SimRNA_5_solution_PZ32_SimRNA_5_refined_C1'-gGSP.csv,PZ32_SimRNA_5_solution.pdb,PZ32_SimRNA_5_refined.pdb,refined_pair,PZ32,True
PZ32,Aptamer,perez,1,22.024,0.387,PZ32_solution_0_PZ32_Perez_1_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_1.pdb,fallback_pair,PZ32,True
PZ32,Aptamer,perez,7,18.139,0.533,PZ32_solution_0_PZ32_Perez_7_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_7.pdb,fallback_pair,PZ32,True
PZ32,Aptamer,xiao,4,14.699,0.49,PZ32_Xiao_4_solution_PZ32_Xiao_4_refined_C1'-gGSP.csv,PZ32_Xiao_4_solution.pdb,PZ32_Xiao_4_refined.pdb,refined_pair,PZ32,True
PZ34,Ribozyme,chen,2,25.674,0.54,PZ34_Chen_2_solution_PZ34_Chen_2_refined_C1'-gGSP.csv,PZ34_Chen_2_solution.pdb,PZ34_Chen_2_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,chen,6,25.028,0.531,PZ34_Chen_6_solution_PZ34_Chen_6_refined_C1'-gGSP.csv,PZ34_Chen_6_solution.pdb,PZ34_Chen_6_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,chen,7,27.394,0.514,PZ34_Chen_7_solution_PZ34_Chen_7_refined_C1'-gGSP.csv,PZ34_Chen_7_solution.pdb,PZ34_Chen_7_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,das,2,28.893,0.545,PZ34_Das_2_solution_PZ34_Das_2_refined_C1'-gGSP.csv,PZ34_Das_2_solution.pdb,PZ34_Das_2_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,dokholyan,1,19.409,0.431,PZ34_Dokholyan_1_solution_PZ34_Dokholyan_1_refined_C1'-gGSP.csv,PZ34_Dokholyan_1_solution.pdb,PZ34_Dokholyan_1_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,farfar2apo,2,31.027,0.613,PZ34_FARFAR2apo_2_solution_PZ34_FARFAR2apo_2_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_2_solution.pdb,PZ34_FARFAR2apo_2_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,nithin,1,23.994,0.506,PZ34_Nithin_1_solution_PZ34_Nithin_1_refined_C1'-gGSP.csv,PZ34_Nithin_1_solution.pdb,PZ34_Nithin_1_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,nithin,2,24.725,0.5,PZ34_Nithin_2_solution_PZ34_Nithin_2_refined_C1'-gGSP.csv,PZ34_Nithin_2_solution.pdb,PZ34_Nithin_2_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,nithin,3,27.026,0.513,PZ34_Nithin_3_solution_PZ34_Nithin_3_refined_C1'-gGSP.csv,PZ34_Nithin_3_solution.pdb,PZ34_Nithin_3_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,nithin,4,20.359,0.457,PZ34_Nithin_4_solution_PZ34_Nithin_4_refined_C1'-gGSP.csv,PZ34_Nithin_4_solution.pdb,PZ34_Nithin_4_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,nithin,5,26.692,0.546,PZ34_Nithin_5_solution_PZ34_Nithin_5_refined_C1'-gGSP.csv,PZ34_Nithin_5_solution.pdb,PZ34_Nithin_5_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,rnacomposer,1,29.811,0.635,PZ34_RNAComposer_1_solution_PZ34_RNAComposer_1_refined_C1'-gGSP.csv,PZ34_RNAComposer_1_solution.pdb,PZ34_RNAComposer_1_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,rnacomposer,4,25.995,0.542,PZ34_RNAComposer_4_solution_PZ34_RNAComposer_4_refined_C1'-gGSP.csv,PZ34_RNAComposer_4_solution.pdb,PZ34_RNAComposer_4_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,simrna,1,25.785,0.07,PZ34_SimRNA_1_solution_PZ34_SimRNA_1_refined_C1'-gGSP.csv,PZ34_SimRNA_1_solution.pdb,PZ34_SimRNA_1_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,simrna,2,28.389,0.031,PZ34_SimRNA_2_solution_PZ34_SimRNA_2_refined_C1'-gGSP.csv,PZ34_SimRNA_2_solution.pdb,PZ34_SimRNA_2_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,simrna,3,25.425,0.09,PZ34_SimRNA_3_solution_PZ34_SimRNA_3_refined_C1'-gGSP.csv,PZ34_SimRNA_3_solution.pdb,PZ34_SimRNA_3_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,simrna,4,26.658,0.038,PZ34_SimRNA_4_solution_PZ34_SimRNA_4_refined_C1'-gGSP.csv,PZ34_SimRNA_4_solution.pdb,PZ34_SimRNA_4_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,simrna,5,26.102,0.066,PZ34_SimRNA_5_solution_PZ34_SimRNA_5_refined_C1'-gGSP.csv,PZ34_SimRNA_5_solution.pdb,PZ34_SimRNA_5_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,swmapo,4,28.893,0.545,PZ34_SWMapo_4_solution_PZ34_SWMapo_4_refined_C1'-gGSP.csv,PZ34_SWMapo_4_solution.pdb,PZ34_SWMapo_4_refined.pdb,refined_pair,PZ34,True
PZ34,Ribozyme,swmapo,6,23.796,0.501,PZ34_SWMapo_6_solution_PZ34_SWMapo_6_refined_C1'-gGSP.csv,PZ34_SWMapo_6_solution.pdb,PZ34_SWMapo_6_refined.pdb,refined_pair,PZ34,True
PZ35,Ribozyme,bujnicki,1,24.883,0.17,PZ35_Bujnicki_1_solution_PZ35_Bujnicki_1_refined_C1'-gGSP.csv,PZ35_Bujnicki_1_solution.pdb,PZ35_Bujnicki_1_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,bujnicki,2,24.808,0.008,PZ35_Bujnicki_2_solution_PZ35_Bujnicki_2_refined_C1'-gGSP.csv,PZ35_Bujnicki_2_solution.pdb,PZ35_Bujnicki_2_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,bujnicki,3,63.011,0.321,PZ35_Bujnicki_3_solution_PZ35_Bujnicki_3_refined_C1'-gGSP.csv,PZ35_Bujnicki_3_solution.pdb,PZ35_Bujnicki_3_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,bujnicki,4,21.611,0.005,PZ35_Bujnicki_4_solution_PZ35_Bujnicki_4_refined_C1'-gGSP.csv,PZ35_Bujnicki_4_solution.pdb,PZ35_Bujnicki_4_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,bujnicki,5,20.061,0.041,PZ35_Bujnicki_5_solution_PZ35_Bujnicki_5_refined_C1'-gGSP.csv,PZ35_Bujnicki_5_solution.pdb,PZ35_Bujnicki_5_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,chen,4,62.648,0.684,PZ35_Chen_4_solution_PZ35_Chen_4_refined_C1'-gGSP.csv,PZ35_Chen_4_solution.pdb,PZ35_Chen_4_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,dfold2,1,4.63,0.323,PZ35_Dfold2_1_solution_PZ35_Dfold2_1_refined_C1'-gGSP.csv,PZ35_Dfold2_1_solution.pdb,PZ35_Dfold2_1_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,dfold2,4,8.347,0.031,PZ35_Dfold2_4_solution_PZ35_Dfold2_4_refined_C1'-gGSP.csv,PZ35_Dfold2_4_solution.pdb,PZ35_Dfold2_4_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,dfold2,6,7.364,0.015,PZ35_Dfold2_6_solution_PZ35_Dfold2_6_refined_C1'-gGSP.csv,PZ35_Dfold2_6_solution.pdb,PZ35_Dfold2_6_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,dfold2,8,9.637,0.053,PZ35_Dfold2_8_solution_PZ35_Dfold2_8_refined_C1'-gGSP.csv,PZ35_Dfold2_8_solution.pdb,PZ35_Dfold2_8_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,dokholyan,1,12.474,0.448,PZ35_Dokholyan_1_solution_PZ35_Dokholyan_1_refined_C1'-gGSP.csv,PZ35_Dokholyan_1_solution.pdb,PZ35_Dokholyan_1_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,simrna,1,35.059,0.039,PZ35_SimRNA_1_solution_PZ35_SimRNA_1_refined_C1'-gGSP.csv,PZ35_SimRNA_1_solution.pdb,PZ35_SimRNA_1_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,simrna,2,37.377,0.068,PZ35_SimRNA_2_solution_PZ35_SimRNA_2_refined_C1'-gGSP.csv,PZ35_SimRNA_2_solution.pdb,PZ35_SimRNA_2_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,simrna,3,35.006,0.094,PZ35_SimRNA_3_solution_PZ35_SimRNA_3_refined_C1'-gGSP.csv,PZ35_SimRNA_3_solution.pdb,PZ35_SimRNA_3_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,simrna,4,39.415,0.047,PZ35_SimRNA_4_solution_PZ35_SimRNA_4_refined_C1'-gGSP.csv,PZ35_SimRNA_4_solution.pdb,PZ35_SimRNA_4_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,simrna,5,44.707,0.005,PZ35_SimRNA_5_solution_PZ35_SimRNA_5_refined_C1'-gGSP.csv,PZ35_SimRNA_5_solution.pdb,PZ35_SimRNA_5_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,szachniuk,1,20.924,0.53,PZ35_Szachniuk_1_solution_PZ35_Szachniuk_1_refined_C1'-gGSP.csv,PZ35_Szachniuk_1_solution.pdb,PZ35_Szachniuk_1_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,szachniuk,2,20.133,0.528,PZ35_Szachniuk_2_solution_PZ35_Szachniuk_2_refined_C1'-gGSP.csv,PZ35_Szachniuk_2_solution.pdb,PZ35_Szachniuk_2_refined.pdb,refined_pair,PZ35,True
PZ35,Ribozyme,szachniuk,4,33.923,0.482,PZ35_Szachniuk_4_solution_PZ35_Szachniuk_4_refined_C1'-gGSP.csv,PZ35_Szachniuk_4_solution.pdb,PZ35_Szachniuk_4_refined.pdb,refined_pair,PZ35,True
PZ36,Ribozyme,bujnicki,1,19.065,0.152,PZ36_Bujnicki_1_solution_PZ36_Bujnicki_1_refined_C1'-gGSP.csv,PZ36_Bujnicki_1_solution.pdb,PZ36_Bujnicki_1_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,bujnicki,2,18.357,0.013,PZ36_Bujnicki_2_solution_PZ36_Bujnicki_2_refined_C1'-gGSP.csv,PZ36_Bujnicki_2_solution.pdb,PZ36_Bujnicki_2_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,bujnicki,3,29.016,0.323,PZ36_Bujnicki_3_solution_PZ36_Bujnicki_3_refined_C1'-gGSP.csv,PZ36_Bujnicki_3_solution.pdb,PZ36_Bujnicki_3_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,bujnicki,4,15.779,0.023,PZ36_Bujnicki_4_solution_PZ36_Bujnicki_4_refined_C1'-gGSP.csv,PZ36_Bujnicki_4_solution.pdb,PZ36_Bujnicki_4_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,bujnicki,5,15.191,0.073,PZ36_Bujnicki_5_solution_PZ36_Bujnicki_5_refined_C1'-gGSP.csv,PZ36_Bujnicki_5_solution.pdb,PZ36_Bujnicki_5_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,ding,1,13.245,0.428,PZ36_Ding_1_solution_PZ36_Ding_1_refined_C1'-gGSP.csv,PZ36_Ding_1_solution.pdb,PZ36_Ding_1_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,ding,3,10.886,0.378,PZ36_Ding_3_solution_PZ36_Ding_3_refined_C1'-gGSP.csv,PZ36_Ding_3_solution.pdb,PZ36_Ding_3_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,nithin,3,10.544,0.408,PZ36_Nithin_3_solution_PZ36_Nithin_3_refined_C1'-gGSP.csv,PZ36_Nithin_3_solution.pdb,PZ36_Nithin_3_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,nithin,5,10.294,0.202,PZ36_Nithin_5_solution_PZ36_Nithin_5_refined_C1'-gGSP.csv,PZ36_Nithin_5_solution.pdb,PZ36_Nithin_5_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,rnacomposer,1,12.725,0.463,PZ36_RNAComposer_1_solution_PZ36_RNAComposer_1_refined_C1'-gGSP.csv,PZ36_RNAComposer_1_solution.pdb,PZ36_RNAComposer_1_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,rnacomposer,3,12.531,0.455,PZ36_RNAComposer_3_solution_PZ36_RNAComposer_3_refined_C1'-gGSP.csv,PZ36_RNAComposer_3_solution.pdb,PZ36_RNAComposer_3_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,rnacomposer,5,12.66,0.467,PZ36_RNAComposer_5_solution_PZ36_RNAComposer_5_refined_C1'-gGSP.csv,PZ36_RNAComposer_5_solution.pdb,PZ36_RNAComposer_5_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,szachniuk,1,15.543,0.51,PZ36_Szachniuk_1_solution_PZ36_Szachniuk_1_refined_C1'-gGSP.csv,PZ36_Szachniuk_1_solution.pdb,PZ36_Szachniuk_1_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,szachniuk,2,15.928,0.513,PZ36_Szachniuk_2_solution_PZ36_Szachniuk_2_refined_C1'-gGSP.csv,PZ36_Szachniuk_2_solution.pdb,PZ36_Szachniuk_2_refined.pdb,refined_pair,PZ36,True
PZ36,Ribozyme,szachniuk,4,19.817,0.458,PZ36_Szachniuk_4_solution_PZ36_Szachniuk_4_refined_C1'-gGSP.csv,PZ36_Szachniuk_4_solution.pdb,PZ36_Szachniuk_4_refined.pdb,refined_pair,PZ36,True
PZ37,Riboswitch,bujnicki,1,14.037,0.189,PZ37_Bujnicki_1_solution_PZ37_Bujnicki_1_refined_C1'-gGSP.csv,PZ37_Bujnicki_1_solution.pdb,PZ37_Bujnicki_1_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,bujnicki,2,14.211,0.106,PZ37_Bujnicki_2_solution_PZ37_Bujnicki_2_refined_C1'-gGSP.csv,PZ37_Bujnicki_2_solution.pdb,PZ37_Bujnicki_2_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,bujnicki,3,15.042,0.107,PZ37_Bujnicki_3_solution_PZ37_Bujnicki_3_refined_C1'-gGSP.csv,PZ37_Bujnicki_3_solution.pdb,PZ37_Bujnicki_3_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,bujnicki,4,14.985,0.101,PZ37_Bujnicki_4_solution_PZ37_Bujnicki_4_refined_C1'-gGSP.csv,PZ37_Bujnicki_4_solution.pdb,PZ37_Bujnicki_4_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,bujnicki,5,15.07,0.12,PZ37_Bujnicki_5_solution_PZ37_Bujnicki_5_refined_C1'-gGSP.csv,PZ37_Bujnicki_5_solution.pdb,PZ37_Bujnicki_5_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dfold,10,4.182,0.023,PZ37_Dfold_10_solution_PZ37_Dfold_10_refined_C1'-gGSP.csv,PZ37_Dfold_10_solution.pdb,PZ37_Dfold_10_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dfold,1,4.15,0.033,PZ37_Dfold_1_solution_PZ37_Dfold_1_refined_C1'-gGSP.csv,PZ37_Dfold_1_solution.pdb,PZ37_Dfold_1_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dfold,2,4.381,0.031,PZ37_Dfold_2_solution_PZ37_Dfold_2_refined_C1'-gGSP.csv,PZ37_Dfold_2_solution.pdb,PZ37_Dfold_2_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dfold,3,4.312,0.012,PZ37_Dfold_3_solution_PZ37_Dfold_3_refined_C1'-gGSP.csv,PZ37_Dfold_3_solution.pdb,PZ37_Dfold_3_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dfold,4,9.002,0.08,PZ37_Dfold_4_solution_PZ37_Dfold_4_refined_C1'-gGSP.csv,PZ37_Dfold_4_solution.pdb,PZ37_Dfold_4_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dfold,5,4.034,0.006,PZ37_Dfold_5_solution_PZ37_Dfold_5_refined_C1'-gGSP.csv,PZ37_Dfold_5_solution.pdb,PZ37_Dfold_5_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dfold,9,4.71,0.046,PZ37_Dfold_9_solution_PZ37_Dfold_9_refined_C1'-gGSP.csv,PZ37_Dfold_9_solution.pdb,PZ37_Dfold_9_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,ding,1,4.956,0.255,PZ37_Ding_1_solution_PZ37_Ding_1_refined_C1'-gGSP.csv,PZ37_Ding_1_solution.pdb,PZ37_Ding_1_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dokholyan,1,4.624,0.249,PZ37_Dokholyan_1_solution_PZ37_Dokholyan_1_refined_C1'-gGSP.csv,PZ37_Dokholyan_1_solution.pdb,PZ37_Dokholyan_1_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dokholyan,2,4.567,0.224,PZ37_Dokholyan_2_solution_PZ37_Dokholyan_2_refined_C1'-gGSP.csv,PZ37_Dokholyan_2_solution.pdb,PZ37_Dokholyan_2_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dokholyan,3,4.694,0.268,PZ37_Dokholyan_3_solution_PZ37_Dokholyan_3_refined_C1'-gGSP.csv,PZ37_Dokholyan_3_solution.pdb,PZ37_Dokholyan_3_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,dokholyan,4,4.571,0.21,PZ37_Dokholyan_4_solution_PZ37_Dokholyan_4_refined_C1'-gGSP.csv,PZ37_Dokholyan_4_solution.pdb,PZ37_Dokholyan_4_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,simrna,2,5.319,0.015,PZ37_SimRNA_2_solution_PZ37_SimRNA_2_refined_C1'-gGSP.csv,PZ37_SimRNA_2_solution.pdb,PZ37_SimRNA_2_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,simrna,5,8.408,0.01,PZ37_SimRNA_5_solution_PZ37_SimRNA_5_refined_C1'-gGSP.csv,PZ37_SimRNA_5_solution.pdb,PZ37_SimRNA_5_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,xiao,2,8.797,0.348,PZ37_Xiao_2_solution_PZ37_Xiao_2_refined_C1'-gGSP.csv,PZ37_Xiao_2_solution.pdb,PZ37_Xiao_2_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,xiao,3,4.605,0.255,PZ37_Xiao_3_solution_PZ37_Xiao_3_refined_C1'-gGSP.csv,PZ37_Xiao_3_solution.pdb,PZ37_Xiao_3_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,xiao,4,4.157,0.244,PZ37_Xiao_4_solution_PZ37_Xiao_4_refined_C1'-gGSP.csv,PZ37_Xiao_4_solution.pdb,PZ37_Xiao_4_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,xiao,5,4.571,0.233,PZ37_Xiao_5_solution_PZ37_Xiao_5_refined_C1'-gGSP.csv,PZ37_Xiao_5_solution.pdb,PZ37_Xiao_5_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,yang,1,25.124,0.374,PZ37_Yang_1_solution_PZ37_Yang_1_refined_C1'-gGSP.csv,PZ37_Yang_1_solution.pdb,PZ37_Yang_1_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,yang,5,13.75,0.175,PZ37_Yang_5_solution_PZ37_Yang_5_refined_C1'-gGSP.csv,PZ37_Yang_5_solution.pdb,PZ37_Yang_5_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,yang,8,15.004,0.309,PZ37_Yang_8_solution_PZ37_Yang_8_refined_C1'-gGSP.csv,PZ37_Yang_8_solution.pdb,PZ37_Yang_8_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,yang,9,5.496,0.22,PZ37_Yang_9_solution_PZ37_Yang_9_refined_C1'-gGSP.csv,PZ37_Yang_9_solution.pdb,PZ37_Yang_9_refined.pdb,refined_pair,PZ37,True
PZ37,Riboswitch,zhou,1,8.165,0.0,PZ37_Zhou_1_solution_PZ37_Zhou_1_refined_C1'-gGSP.csv,PZ37_Zhou_1_solution.pdb,PZ37_Zhou_1_refined.pdb,refined_pair,PZ37,True
PZ38,Riboswitch,bujnicki,1,10.468,0.032,PZ38_Bujnicki_1_solution_PZ38_Bujnicki_1_refined_C1'-gGSP.csv,PZ38_Bujnicki_1_solution.pdb,PZ38_Bujnicki_1_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,bujnicki,2,10.215,0.024,PZ38_Bujnicki_2_solution_PZ38_Bujnicki_2_refined_C1'-gGSP.csv,PZ38_Bujnicki_2_solution.pdb,PZ38_Bujnicki_2_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,bujnicki,3,8.79,0.027,PZ38_Bujnicki_3_solution_PZ38_Bujnicki_3_refined_C1'-gGSP.csv,PZ38_Bujnicki_3_solution.pdb,PZ38_Bujnicki_3_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,dasfarfar2nnholo,1,8.194,0.397,PZ38_DasFARFAR2NNHolo_1_solution_PZ38_DasFARFAR2NNHolo_1_refined_C1'-gGSP.csv,PZ38_DasFARFAR2NNHolo_1_solution.pdb,PZ38_DasFARFAR2NNHolo_1_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,dfold,1,7.903,0.005,PZ38_Dfold_1_solution_PZ38_Dfold_1_refined_C1'-gGSP.csv,PZ38_Dfold_1_solution.pdb,PZ38_Dfold_1_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,dfold,3,8.481,0.053,PZ38_Dfold_3_solution_PZ38_Dfold_3_refined_C1'-gGSP.csv,PZ38_Dfold_3_solution.pdb,PZ38_Dfold_3_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,simrna,1,21.608,0.016,PZ38_SimRNA_1_solution_PZ38_SimRNA_1_refined_C1'-gGSP.csv,PZ38_SimRNA_1_solution.pdb,PZ38_SimRNA_1_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,simrna,2,18.473,0.104,PZ38_SimRNA_2_solution_PZ38_SimRNA_2_refined_C1'-gGSP.csv,PZ38_SimRNA_2_solution.pdb,PZ38_SimRNA_2_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,simrna,3,17.698,0.012,PZ38_SimRNA_3_solution_PZ38_SimRNA_3_refined_C1'-gGSP.csv,PZ38_SimRNA_3_solution.pdb,PZ38_SimRNA_3_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,simrna,4,22.894,0.05,PZ38_SimRNA_4_solution_PZ38_SimRNA_4_refined_C1'-gGSP.csv,PZ38_SimRNA_4_solution.pdb,PZ38_SimRNA_4_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,simrna,5,11.168,0.067,PZ38_SimRNA_5_solution_PZ38_SimRNA_5_refined_C1'-gGSP.csv,PZ38_SimRNA_5_solution.pdb,PZ38_SimRNA_5_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,southerna,1,20.778,0.011,PZ38_SoutheRNA_1_solution_PZ38_SoutheRNA_1_refined_C1'-gGSP.csv,PZ38_SoutheRNA_1_solution.pdb,PZ38_SoutheRNA_1_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,southerna,2,9.322,0.035,PZ38_SoutheRNA_2_solution_PZ38_SoutheRNA_2_refined_C1'-gGSP.csv,PZ38_SoutheRNA_2_solution.pdb,PZ38_SoutheRNA_2_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,southerna,3,19.285,0.03,PZ38_SoutheRNA_3_solution_PZ38_SoutheRNA_3_refined_C1'-gGSP.csv,PZ38_SoutheRNA_3_solution.pdb,PZ38_SoutheRNA_3_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,southerna,5,7.718,0.038,PZ38_SoutheRNA_5_solution_PZ38_SoutheRNA_5_refined_C1'-gGSP.csv,PZ38_SoutheRNA_5_solution.pdb,PZ38_SoutheRNA_5_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,yangserver,3,14.836,0.308,PZ38_YangServer_3_solution_PZ38_YangServer_3_refined_C1'-gGSP.csv,PZ38_YangServer_3_solution.pdb,PZ38_YangServer_3_refined.pdb,refined_pair,PZ38,True
PZ38,Riboswitch,yangserver,4,5.157,0.247,PZ38_YangServer_4_solution_PZ38_YangServer_4_refined_C1'-gGSP.csv,PZ38_YangServer_4_solution.pdb,PZ38_YangServer_4_refined.pdb,refined_pair,PZ38,True
PZ39,Viral element,daseminfo,3,21.691,0.714,PZ39_DasEMinfo_3_solution_PZ39_DasEMinfo_3_refined_C1'-gGSP.csv,PZ39_DasEMinfo_3_solution.pdb,PZ39_DasEMinfo_3_refined.pdb,refined_pair,PZ39,True
PZ39,Viral element,dasswm,3,52.428,0.766,PZ39_DasSWM_3_solution_PZ39_DasSWM_3_refined_C1'-gGSP.csv,PZ39_DasSWM_3_solution.pdb,PZ39_DasSWM_3_refined.pdb,refined_pair,PZ39,True
PZ39,Viral element,dfold,1,12.766,0.079,PZ39_Dfold_1_solution_PZ39_Dfold_1_refined_C1'-gGSP.csv,PZ39_Dfold_1_solution.pdb,PZ39_Dfold_1_refined.pdb,refined_pair,PZ39,True
PZ39,Viral element,dfold,3,12.158,0.04,PZ39_Dfold_3_solution_PZ39_Dfold_3_refined_C1'-gGSP.csv,PZ39_Dfold_3_solution.pdb,PZ39_Dfold_3_refined.pdb,refined_pair,PZ39,True
PZ39,Viral element,ding,4,55.96,0.595,PZ39_Ding_4_solution_PZ39_Ding_4_refined_C1'-gGSP.csv,PZ39_Ding_4_solution.pdb,PZ39_Ding_4_refined.pdb,refined_pair,PZ39,True
PZ39,Viral element,ding,7,44.091,0.593,PZ39_Ding_7_solution_PZ39_Ding_7_refined_C1'-gGSP.csv,PZ39_Ding_7_solution.pdb,PZ39_Ding_7_refined.pdb,refined_pair,PZ39,True
PZ39,Viral element,ding,8,34.549,0.597,PZ39_Ding_8_solution_PZ39_Ding_8_refined_C1'-gGSP.csv,PZ39_Ding_8_solution.pdb,PZ39_Ding_8_refined.pdb,refined_pair,PZ39,True
PZ39,Viral element,dokholyan,1,21.359,0.086,PZ39_Dokholyan_1_solution_PZ39_Dokholyan_1_refined_C1'-gGSP.csv,PZ39_Dokholyan_1_solution.pdb,PZ39_Dokholyan_1_refined.pdb,refined_pair,PZ39,True
PZ39,Viral element,dokholyan,2,46.765,0.053,PZ39_Dokholyan_2_solution_PZ39_Dokholyan_2_refined_C1'-gGSP.csv,PZ39_Dokholyan_2_solution.pdb,PZ39_Dokholyan_2_refined.pdb,refined_pair,PZ39,True
PZ39,Viral element,dokholyan,3,18.206,0.056,PZ39_Dokholyan_3_solution_PZ39_Dokholyan_3_refined_C1'-gGSP.csv,PZ39_Dokholyan_3_solution.pdb,PZ39_Dokholyan_3_refined.pdb,refined_pair,PZ39,True
