Target,Lab,Num,gGSP,lddt,gsp_filename,target_pdb,model_pdb,mode,case_id
PZ32,dfold,5,10.33,0.221,PZ32_Dfold_5_solution_PZ32_Dfold_5_refined_C1'-gGSP.csv,PZ32_Dfold_5_solution.pdb,PZ32_Dfold_5_refined.pdb,refined_pair,PZ32
PZ32,dfold,6,3.791,0.092,PZ32_Dfold_6_solution_PZ32_Dfold_6_refined_C1'-gGSP.csv,PZ32_Dfold_6_solution.pdb,PZ32_Dfold_6_refined.pdb,refined_pair,PZ32
PZ32,dfold,7,5.285,0.118,PZ32_Dfold_7_solution_PZ32_Dfold_7_refined_C1'-gGSP.csv,PZ32_Dfold_7_solution.pdb,PZ32_Dfold_7_refined.pdb,refined_pair,PZ32
PZ32,dfold,8,7.538,0.128,PZ32_Dfold_8_solution_PZ32_Dfold_8_refined_C1'-gGSP.csv,PZ32_Dfold_8_solution.pdb,PZ32_Dfold_8_refined.pdb,refined_pair,PZ32
PZ32,dfold,9,7.652,0.051,PZ32_Dfold_9_solution_PZ32_Dfold_9_refined_C1'-gGSP.csv,PZ32_Dfold_9_solution.pdb,PZ32_Dfold_9_refined.pdb,refined_pair,PZ32
PZ32,ding,1,19.834,0.449,PZ32_Ding_1_solution_PZ32_Ding_1_refined_C1'-gGSP.csv,PZ32_Ding_1_solution.pdb,PZ32_Ding_1_refined.pdb,refined_pair,PZ32
PZ32,ding,2,17.137,0.446,PZ32_Ding_2_solution_PZ32_Ding_2_refined_C1'-gGSP.csv,PZ32_Ding_2_solution.pdb,PZ32_Ding_2_refined.pdb,refined_pair,PZ32
PZ32,ding,3,19.35,0.462,PZ32_Ding_3_solution_PZ32_Ding_3_refined_C1'-gGSP.csv,PZ32_Ding_3_solution.pdb,PZ32_Ding_3_refined.pdb,refined_pair,PZ32
PZ32,ding,4,16.586,0.444,PZ32_Ding_4_solution_PZ32_Ding_4_refined_C1'-gGSP.csv,PZ32_Ding_4_solution.pdb,PZ32_Ding_4_refined.pdb,refined_pair,PZ32
PZ32,ding,5,20.703,0.464,PZ32_Ding_5_solution_PZ32_Ding_5_refined_C1'-gGSP.csv,PZ32_Ding_5_solution.pdb,PZ32_Ding_5_refined.pdb,refined_pair,PZ32
PZ32,ding,6,23.231,0.473,PZ32_Ding_6_solution_PZ32_Ding_6_refined_C1'-gGSP.csv,PZ32_Ding_6_solution.pdb,PZ32_Ding_6_refined.pdb,refined_pair,PZ32
PZ32,ding,7,20.915,0.464,PZ32_Ding_7_solution_PZ32_Ding_7_refined_C1'-gGSP.csv,PZ32_Ding_7_solution.pdb,PZ32_Ding_7_refined.pdb,refined_pair,PZ32
PZ32,ding,8,18.139,0.402,PZ32_Ding_8_solution_PZ32_Ding_8_refined_C1'-gGSP.csv,PZ32_Ding_8_solution.pdb,PZ32_Ding_8_refined.pdb,refined_pair,PZ32
PZ32,dokholyan,1,15.619,0.386,PZ32_Dokholyan_1_solution_PZ32_Dokholyan_1_refined_C1'-gGSP.csv,PZ32_Dokholyan_1_solution.pdb,PZ32_Dokholyan_1_refined.pdb,refined_pair,PZ32
PZ32,dokholyan,2,3.614,0.295,PZ32_Dokholyan_2_solution_PZ32_Dokholyan_2_refined_C1'-gGSP.csv,PZ32_Dokholyan_2_solution.pdb,PZ32_Dokholyan_2_refined.pdb,refined_pair,PZ32
PZ32,dokholyan,3,4.459,0.034,PZ32_Dokholyan_3_solution_PZ32_Dokholyan_3_refined_C1'-gGSP.csv,PZ32_Dokholyan_3_solution.pdb,PZ32_Dokholyan_3_refined.pdb,refined_pair,PZ32
PZ32,farfar2,10,3.802,0.313,PZ32_FARFAR2_10_solution_PZ32_FARFAR2_10_refined_C1'-gGSP.csv,PZ32_FARFAR2_10_solution.pdb,PZ32_FARFAR2_10_refined.pdb,refined_pair,PZ32
PZ32,farfar2,1,5.155,0.329,PZ32_FARFAR2_1_solution_PZ32_FARFAR2_1_refined_C1'-gGSP.csv,PZ32_FARFAR2_1_solution.pdb,PZ32_FARFAR2_1_refined.pdb,refined_pair,PZ32
PZ32,farfar2,2,21.037,0.536,PZ32_FARFAR2_2_solution_PZ32_FARFAR2_2_refined_C1'-gGSP.csv,PZ32_FARFAR2_2_solution.pdb,PZ32_FARFAR2_2_refined.pdb,refined_pair,PZ32
PZ32,farfar2,3,6.032,0.396,PZ32_FARFAR2_3_solution_PZ32_FARFAR2_3_refined_C1'-gGSP.csv,PZ32_FARFAR2_3_solution.pdb,PZ32_FARFAR2_3_refined.pdb,refined_pair,PZ32
PZ32,farfar2,4,19.826,0.533,PZ32_FARFAR2_4_solution_PZ32_FARFAR2_4_refined_C1'-gGSP.csv,PZ32_FARFAR2_4_solution.pdb,PZ32_FARFAR2_4_refined.pdb,refined_pair,PZ32
PZ32,farfar2,5,7.499,0.427,PZ32_FARFAR2_5_solution_PZ32_FARFAR2_5_refined_C1'-gGSP.csv,PZ32_FARFAR2_5_solution.pdb,PZ32_FARFAR2_5_refined.pdb,refined_pair,PZ32
PZ32,farfar2,6,5.364,0.359,PZ32_FARFAR2_6_solution_PZ32_FARFAR2_6_refined_C1'-gGSP.csv,PZ32_FARFAR2_6_solution.pdb,PZ32_FARFAR2_6_refined.pdb,refined_pair,PZ32
PZ32,farfar2,7,3.987,0.302,PZ32_FARFAR2_7_solution_PZ32_FARFAR2_7_refined_C1'-gGSP.csv,PZ32_FARFAR2_7_solution.pdb,PZ32_FARFAR2_7_refined.pdb,refined_pair,PZ32
PZ32,farfar2,8,4.152,0.316,PZ32_FARFAR2_8_solution_PZ32_FARFAR2_8_refined_C1'-gGSP.csv,PZ32_FARFAR2_8_solution.pdb,PZ32_FARFAR2_8_refined.pdb,refined_pair,PZ32
PZ32,farfar2,9,25.528,0.553,PZ32_FARFAR2_9_solution_PZ32_FARFAR2_9_refined_C1'-gGSP.csv,PZ32_FARFAR2_9_solution.pdb,PZ32_FARFAR2_9_refined.pdb,refined_pair,PZ32
PZ32,nithin,1,7.75,0.265,PZ32_Nithin_1_solution_PZ32_Nithin_1_refined_C1'-gGSP.csv,PZ32_Nithin_1_solution.pdb,PZ32_Nithin_1_refined.pdb,refined_pair,PZ32
PZ32,nithin,2,7.133,0.267,PZ32_Nithin_2_solution_PZ32_Nithin_2_refined_C1'-gGSP.csv,PZ32_Nithin_2_solution.pdb,PZ32_Nithin_2_refined.pdb,refined_pair,PZ32
PZ32,nithin,3,7.066,0.258,PZ32_Nithin_3_solution_PZ32_Nithin_3_refined_C1'-gGSP.csv,PZ32_Nithin_3_solution.pdb,PZ32_Nithin_3_refined.pdb,refined_pair,PZ32
PZ32,nithin,4,3.897,0.283,PZ32_Nithin_4_solution_PZ32_Nithin_4_refined_C1'-gGSP.csv,PZ32_Nithin_4_solution.pdb,PZ32_Nithin_4_refined.pdb,refined_pair,PZ32
PZ32,nithin,5,18.426,0.424,PZ32_Nithin_5_solution_PZ32_Nithin_5_refined_C1'-gGSP.csv,PZ32_Nithin_5_solution.pdb,PZ32_Nithin_5_refined.pdb,refined_pair,PZ32
PZ32,rnacomposer,1,3.881,0.27,PZ32_RNAComposer_1_solution_PZ32_RNAComposer_1_refined_C1'-gGSP.csv,PZ32_RNAComposer_1_solution.pdb,PZ32_RNAComposer_1_refined.pdb,refined_pair,PZ32
PZ32,rnacomposer,2,3.913,0.258,PZ32_RNAComposer_2_solution_PZ32_RNAComposer_2_refined_C1'-gGSP.csv,PZ32_RNAComposer_2_solution.pdb,PZ32_RNAComposer_2_refined.pdb,refined_pair,PZ32
PZ32,rnacomposer,3,38.606,0.576,PZ32_RNAComposer_3_solution_PZ32_RNAComposer_3_refined_C1'-gGSP.csv,PZ32_RNAComposer_3_solution.pdb,PZ32_RNAComposer_3_refined.pdb,refined_pair,PZ32
PZ32,rnacomposer,4,17.51,0.496,PZ32_RNAComposer_4_solution_PZ32_RNAComposer_4_refined_C1'-gGSP.csv,PZ32_RNAComposer_4_solution.pdb,PZ32_RNAComposer_4_refined.pdb,refined_pair,PZ32
PZ32,rnacomposer,5,3.405,0.269,PZ32_RNAComposer_5_solution_PZ32_RNAComposer_5_refined_C1'-gGSP.csv,PZ32_RNAComposer_5_solution.pdb,PZ32_RNAComposer_5_refined.pdb,refined_pair,PZ32
PZ32,simrna,1,16.971,0.034,PZ32_SimRNA_1_solution_PZ32_SimRNA_1_refined_C1'-gGSP.csv,PZ32_SimRNA_1_solution.pdb,PZ32_SimRNA_1_refined.pdb,refined_pair,PZ32
PZ32,simrna,2,13.727,0.024,PZ32_SimRNA_2_solution_PZ32_SimRNA_2_refined_C1'-gGSP.csv,PZ32_SimRNA_2_solution.pdb,PZ32_SimRNA_2_refined.pdb,refined_pair,PZ32
PZ32,simrna,3,16.48,0.132,PZ32_SimRNA_3_solution_PZ32_SimRNA_3_refined_C1'-gGSP.csv,PZ32_SimRNA_3_solution.pdb,PZ32_SimRNA_3_refined.pdb,refined_pair,PZ32
PZ32,simrna,4,4.097,0.043,PZ32_SimRNA_4_solution_PZ32_SimRNA_4_refined_C1'-gGSP.csv,PZ32_SimRNA_4_solution.pdb,PZ32_SimRNA_4_refined.pdb,refined_pair,PZ32
PZ32,simrna,5,14.101,0.089,PZ32_SimRNA_5_solution_PZ32_SimRNA_5_refined_C1'-gGSP.csv,PZ32_SimRNA_5_solution.pdb,PZ32_SimRNA_5_refined.pdb,refined_pair,PZ32
PZ32,chen,10,3.456,0.284,PZ32_solution_0_PZ32_Chen_10_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_10.pdb,fallback_pair,PZ32
PZ32,chen,1,19.429,0.504,PZ32_solution_0_PZ32_Chen_1_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_1.pdb,fallback_pair,PZ32
PZ32,chen,2,18.568,0.492,PZ32_solution_0_PZ32_Chen_2_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_2.pdb,fallback_pair,PZ32
PZ32,chen,3,16.444,0.483,PZ32_solution_0_PZ32_Chen_3_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_3.pdb,fallback_pair,PZ32
PZ32,chen,4,75.97,0.558,PZ32_solution_0_PZ32_Chen_4_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_4.pdb,fallback_pair,PZ32
PZ32,chen,5,5.442,0.36,PZ32_solution_0_PZ32_Chen_5_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_5.pdb,fallback_pair,PZ32
PZ32,chen,6,3.999,0.298,PZ32_solution_0_PZ32_Chen_6_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_6.pdb,fallback_pair,PZ32
PZ32,chen,7,3.46,0.3,PZ32_solution_0_PZ32_Chen_7_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_7.pdb,fallback_pair,PZ32
PZ32,chen,8,4.876,0.334,PZ32_solution_0_PZ32_Chen_8_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_8.pdb,fallback_pair,PZ32
PZ32,chen,9,3.468,0.283,PZ32_solution_0_PZ32_Chen_9_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Chen_9.pdb,fallback_pair,PZ32
PZ32,perez,10,23.471,0.461,PZ32_solution_0_PZ32_Perez_10_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_10.pdb,fallback_pair,PZ32
PZ32,perez,1,22.024,0.387,PZ32_solution_0_PZ32_Perez_1_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_1.pdb,fallback_pair,PZ32
PZ32,perez,2,30.746,0.548,PZ32_solution_0_PZ32_Perez_2_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_2.pdb,fallback_pair,PZ32
PZ32,perez,3,30.581,0.502,PZ32_solution_0_PZ32_Perez_3_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_3.pdb,fallback_pair,PZ32
PZ32,perez,4,36.931,0.54,PZ32_solution_0_PZ32_Perez_4_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_4.pdb,fallback_pair,PZ32
PZ32,perez,5,21.163,0.482,PZ32_solution_0_PZ32_Perez_5_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_5.pdb,fallback_pair,PZ32
PZ32,perez,6,22.516,0.469,PZ32_solution_0_PZ32_Perez_6_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_6.pdb,fallback_pair,PZ32
PZ32,perez,7,18.139,0.533,PZ32_solution_0_PZ32_Perez_7_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_7.pdb,fallback_pair,PZ32
PZ32,perez,8,19.575,0.451,PZ32_solution_0_PZ32_Perez_8_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_8.pdb,fallback_pair,PZ32
PZ32,perez,9,18.902,0.506,PZ32_solution_0_PZ32_Perez_9_C1'-gGSP.csv,PZ32_solution_0.pdb,PZ32_Perez_9.pdb,fallback_pair,PZ32
PZ32,szachniuk,1,35.071,0.579,PZ32_Szachniuk_1_solution_PZ32_Szachniuk_1_refined_C1'-gGSP.csv,PZ32_Szachniuk_1_solution.pdb,PZ32_Szachniuk_1_refined.pdb,refined_pair,PZ32
PZ32,szachniuk,2,22.858,0.505,PZ32_Szachniuk_2_solution_PZ32_Szachniuk_2_refined_C1'-gGSP.csv,PZ32_Szachniuk_2_solution.pdb,PZ32_Szachniuk_2_refined.pdb,refined_pair,PZ32
PZ32,szachniuk,3,37.958,0.548,PZ32_Szachniuk_3_solution_PZ32_Szachniuk_3_refined_C1'-gGSP.csv,PZ32_Szachniuk_3_solution.pdb,PZ32_Szachniuk_3_refined.pdb,refined_pair,PZ32
PZ32,szachniuk,4,20.715,0.49,PZ32_Szachniuk_4_solution_PZ32_Szachniuk_4_refined_C1'-gGSP.csv,PZ32_Szachniuk_4_solution.pdb,PZ32_Szachniuk_4_refined.pdb,refined_pair,PZ32
PZ32,szachniuk,5,56.561,0.562,PZ32_Szachniuk_5_solution_PZ32_Szachniuk_5_refined_C1'-gGSP.csv,PZ32_Szachniuk_5_solution.pdb,PZ32_Szachniuk_5_refined.pdb,refined_pair,PZ32
PZ32,xiao,1,25.839,0.513,PZ32_Xiao_1_solution_PZ32_Xiao_1_refined_C1'-gGSP.csv,PZ32_Xiao_1_solution.pdb,PZ32_Xiao_1_refined.pdb,refined_pair,PZ32
PZ32,xiao,2,21.202,0.501,PZ32_Xiao_2_solution_PZ32_Xiao_2_refined_C1'-gGSP.csv,PZ32_Xiao_2_solution.pdb,PZ32_Xiao_2_refined.pdb,refined_pair,PZ32
PZ32,xiao,3,25.17,0.508,PZ32_Xiao_3_solution_PZ32_Xiao_3_refined_C1'-gGSP.csv,PZ32_Xiao_3_solution.pdb,PZ32_Xiao_3_refined.pdb,refined_pair,PZ32
PZ32,xiao,4,14.699,0.49,PZ32_Xiao_4_solution_PZ32_Xiao_4_refined_C1'-gGSP.csv,PZ32_Xiao_4_solution.pdb,PZ32_Xiao_4_refined.pdb,refined_pair,PZ32
PZ32,xiao,5,15.878,0.477,PZ32_Xiao_5_solution_PZ32_Xiao_5_refined_C1'-gGSP.csv,PZ32_Xiao_5_solution.pdb,PZ32_Xiao_5_refined.pdb,refined_pair,PZ32
PZ34,aresapo,10,26.337,0.586,PZ34_ARESapo_10_solution_PZ34_ARESapo_10_refined_C1'-gGSP.csv,PZ34_ARESapo_10_solution.pdb,PZ34_ARESapo_10_refined.pdb,refined_pair,PZ34
PZ34,aresapo,1,28.448,0.599,PZ34_ARESapo_1_solution_PZ34_ARESapo_1_refined_C1'-gGSP.csv,PZ34_ARESapo_1_solution.pdb,PZ34_ARESapo_1_refined.pdb,refined_pair,PZ34
PZ34,aresapo,2,25.995,0.579,PZ34_ARESapo_2_solution_PZ34_ARESapo_2_refined_C1'-gGSP.csv,PZ34_ARESapo_2_solution.pdb,PZ34_ARESapo_2_refined.pdb,refined_pair,PZ34
PZ34,aresapo,3,27.998,0.589,PZ34_ARESapo_3_solution_PZ34_ARESapo_3_refined_C1'-gGSP.csv,PZ34_ARESapo_3_solution.pdb,PZ34_ARESapo_3_refined.pdb,refined_pair,PZ34
PZ34,aresapo,4,25.272,0.559,PZ34_ARESapo_4_solution_PZ34_ARESapo_4_refined_C1'-gGSP.csv,PZ34_ARESapo_4_solution.pdb,PZ34_ARESapo_4_refined.pdb,refined_pair,PZ34
PZ34,aresapo,5,28.907,0.581,PZ34_ARESapo_5_solution_PZ34_ARESapo_5_refined_C1'-gGSP.csv,PZ34_ARESapo_5_solution.pdb,PZ34_ARESapo_5_refined.pdb,refined_pair,PZ34
PZ34,aresapo,6,25.252,0.577,PZ34_ARESapo_6_solution_PZ34_ARESapo_6_refined_C1'-gGSP.csv,PZ34_ARESapo_6_solution.pdb,PZ34_ARESapo_6_refined.pdb,refined_pair,PZ34
PZ34,aresapo,7,24.751,0.547,PZ34_ARESapo_7_solution_PZ34_ARESapo_7_refined_C1'-gGSP.csv,PZ34_ARESapo_7_solution.pdb,PZ34_ARESapo_7_refined.pdb,refined_pair,PZ34
PZ34,aresapo,8,25.442,0.564,PZ34_ARESapo_8_solution_PZ34_ARESapo_8_refined_C1'-gGSP.csv,PZ34_ARESapo_8_solution.pdb,PZ34_ARESapo_8_refined.pdb,refined_pair,PZ34
PZ34,aresapo,9,27.326,0.598,PZ34_ARESapo_9_solution_PZ34_ARESapo_9_refined_C1'-gGSP.csv,PZ34_ARESapo_9_solution.pdb,PZ34_ARESapo_9_refined.pdb,refined_pair,PZ34
PZ34,aresgua,10,25.499,0.576,PZ34_ARESgua_10_solution_PZ34_ARESgua_10_refined_C1'-gGSP.csv,PZ34_ARESgua_10_solution.pdb,PZ34_ARESgua_10_refined.pdb,refined_pair,PZ34
PZ34,aresgua,1,25.711,0.567,PZ34_ARESgua_1_solution_PZ34_ARESgua_1_refined_C1'-gGSP.csv,PZ34_ARESgua_1_solution.pdb,PZ34_ARESgua_1_refined.pdb,refined_pair,PZ34
PZ34,aresgua,2,26.312,0.579,PZ34_ARESgua_2_solution_PZ34_ARESgua_2_refined_C1'-gGSP.csv,PZ34_ARESgua_2_solution.pdb,PZ34_ARESgua_2_refined.pdb,refined_pair,PZ34
PZ34,aresgua,3,25.275,0.553,PZ34_ARESgua_3_solution_PZ34_ARESgua_3_refined_C1'-gGSP.csv,PZ34_ARESgua_3_solution.pdb,PZ34_ARESgua_3_refined.pdb,refined_pair,PZ34
PZ34,aresgua,4,30.863,0.59,PZ34_ARESgua_4_solution_PZ34_ARESgua_4_refined_C1'-gGSP.csv,PZ34_ARESgua_4_solution.pdb,PZ34_ARESgua_4_refined.pdb,refined_pair,PZ34
PZ34,aresgua,5,27.267,0.605,PZ34_ARESgua_5_solution_PZ34_ARESgua_5_refined_C1'-gGSP.csv,PZ34_ARESgua_5_solution.pdb,PZ34_ARESgua_5_refined.pdb,refined_pair,PZ34
PZ34,aresgua,6,25.757,0.569,PZ34_ARESgua_6_solution_PZ34_ARESgua_6_refined_C1'-gGSP.csv,PZ34_ARESgua_6_solution.pdb,PZ34_ARESgua_6_refined.pdb,refined_pair,PZ34
PZ34,aresgua,7,25.088,0.561,PZ34_ARESgua_7_solution_PZ34_ARESgua_7_refined_C1'-gGSP.csv,PZ34_ARESgua_7_solution.pdb,PZ34_ARESgua_7_refined.pdb,refined_pair,PZ34
PZ34,aresgua,8,25.669,0.579,PZ34_ARESgua_8_solution_PZ34_ARESgua_8_refined_C1'-gGSP.csv,PZ34_ARESgua_8_solution.pdb,PZ34_ARESgua_8_refined.pdb,refined_pair,PZ34
PZ34,aresgua,9,25.19,0.554,PZ34_ARESgua_9_solution_PZ34_ARESgua_9_refined_C1'-gGSP.csv,PZ34_ARESgua_9_solution.pdb,PZ34_ARESgua_9_refined.pdb,refined_pair,PZ34
PZ34,bujnicki,1,26.193,0.566,PZ34_Bujnicki_1_solution_PZ34_Bujnicki_1_refined_C1'-gGSP.csv,PZ34_Bujnicki_1_solution.pdb,PZ34_Bujnicki_1_refined.pdb,refined_pair,PZ34
PZ34,bujnicki,2,25.354,0.547,PZ34_Bujnicki_2_solution_PZ34_Bujnicki_2_refined_C1'-gGSP.csv,PZ34_Bujnicki_2_solution.pdb,PZ34_Bujnicki_2_refined.pdb,refined_pair,PZ34
PZ34,bujnicki,3,17.97,0.464,PZ34_Bujnicki_3_solution_PZ34_Bujnicki_3_refined_C1'-gGSP.csv,PZ34_Bujnicki_3_solution.pdb,PZ34_Bujnicki_3_refined.pdb,refined_pair,PZ34
PZ34,bujnicki,4,18.273,0.474,PZ34_Bujnicki_4_solution_PZ34_Bujnicki_4_refined_C1'-gGSP.csv,PZ34_Bujnicki_4_solution.pdb,PZ34_Bujnicki_4_refined.pdb,refined_pair,PZ34
PZ34,bujnicki,5,28.066,0.56,PZ34_Bujnicki_5_solution_PZ34_Bujnicki_5_refined_C1'-gGSP.csv,PZ34_Bujnicki_5_solution.pdb,PZ34_Bujnicki_5_refined.pdb,refined_pair,PZ34
PZ34,chen,10,21.039,0.5,PZ34_Chen_10_solution_PZ34_Chen_10_refined_C1'-gGSP.csv,PZ34_Chen_10_solution.pdb,PZ34_Chen_10_refined.pdb,refined_pair,PZ34
PZ34,chen,1,26.72,0.555,PZ34_Chen_1_solution_PZ34_Chen_1_refined_C1'-gGSP.csv,PZ34_Chen_1_solution.pdb,PZ34_Chen_1_refined.pdb,refined_pair,PZ34
PZ34,chen,2,25.674,0.54,PZ34_Chen_2_solution_PZ34_Chen_2_refined_C1'-gGSP.csv,PZ34_Chen_2_solution.pdb,PZ34_Chen_2_refined.pdb,refined_pair,PZ34
PZ34,chen,3,35.994,0.589,PZ34_Chen_3_solution_PZ34_Chen_3_refined_C1'-gGSP.csv,PZ34_Chen_3_solution.pdb,PZ34_Chen_3_refined.pdb,refined_pair,PZ34
PZ34,chen,4,22.283,0.497,PZ34_Chen_4_solution_PZ34_Chen_4_refined_C1'-gGSP.csv,PZ34_Chen_4_solution.pdb,PZ34_Chen_4_refined.pdb,refined_pair,PZ34
PZ34,chen,5,26.363,0.539,PZ34_Chen_5_solution_PZ34_Chen_5_refined_C1'-gGSP.csv,PZ34_Chen_5_solution.pdb,PZ34_Chen_5_refined.pdb,refined_pair,PZ34
PZ34,chen,6,25.028,0.531,PZ34_Chen_6_solution_PZ34_Chen_6_refined_C1'-gGSP.csv,PZ34_Chen_6_solution.pdb,PZ34_Chen_6_refined.pdb,refined_pair,PZ34
PZ34,chen,7,27.394,0.514,PZ34_Chen_7_solution_PZ34_Chen_7_refined_C1'-gGSP.csv,PZ34_Chen_7_solution.pdb,PZ34_Chen_7_refined.pdb,refined_pair,PZ34
PZ34,chen,8,22.39,0.528,PZ34_Chen_8_solution_PZ34_Chen_8_refined_C1'-gGSP.csv,PZ34_Chen_8_solution.pdb,PZ34_Chen_8_refined.pdb,refined_pair,PZ34
PZ34,chen,9,22.898,0.508,PZ34_Chen_9_solution_PZ34_Chen_9_refined_C1'-gGSP.csv,PZ34_Chen_9_solution.pdb,PZ34_Chen_9_refined.pdb,refined_pair,PZ34
PZ34,das,10,25.162,0.571,PZ34_Das_10_solution_PZ34_Das_10_refined_C1'-gGSP.csv,PZ34_Das_10_solution.pdb,PZ34_Das_10_refined.pdb,refined_pair,PZ34
PZ34,das,1,25.207,0.577,PZ34_Das_1_solution_PZ34_Das_1_refined_C1'-gGSP.csv,PZ34_Das_1_solution.pdb,PZ34_Das_1_refined.pdb,refined_pair,PZ34
PZ34,das,2,28.893,0.545,PZ34_Das_2_solution_PZ34_Das_2_refined_C1'-gGSP.csv,PZ34_Das_2_solution.pdb,PZ34_Das_2_refined.pdb,refined_pair,PZ34
PZ34,das,3,28.233,0.578,PZ34_Das_3_solution_PZ34_Das_3_refined_C1'-gGSP.csv,PZ34_Das_3_solution.pdb,PZ34_Das_3_refined.pdb,refined_pair,PZ34
PZ34,das,4,31.874,0.575,PZ34_Das_4_solution_PZ34_Das_4_refined_C1'-gGSP.csv,PZ34_Das_4_solution.pdb,PZ34_Das_4_refined.pdb,refined_pair,PZ34
PZ34,das,5,23.442,0.525,PZ34_Das_5_solution_PZ34_Das_5_refined_C1'-gGSP.csv,PZ34_Das_5_solution.pdb,PZ34_Das_5_refined.pdb,refined_pair,PZ34
PZ34,das,6,23.025,0.502,PZ34_Das_6_solution_PZ34_Das_6_refined_C1'-gGSP.csv,PZ34_Das_6_solution.pdb,PZ34_Das_6_refined.pdb,refined_pair,PZ34
PZ34,das,7,22.447,0.525,PZ34_Das_7_solution_PZ34_Das_7_refined_C1'-gGSP.csv,PZ34_Das_7_solution.pdb,PZ34_Das_7_refined.pdb,refined_pair,PZ34
PZ34,das,8,25.669,0.579,PZ34_Das_8_solution_PZ34_Das_8_refined_C1'-gGSP.csv,PZ34_Das_8_solution.pdb,PZ34_Das_8_refined.pdb,refined_pair,PZ34
PZ34,das,9,27.377,0.592,PZ34_Das_9_solution_PZ34_Das_9_refined_C1'-gGSP.csv,PZ34_Das_9_solution.pdb,PZ34_Das_9_refined.pdb,refined_pair,PZ34
PZ34,dokholyan,1,19.409,0.431,PZ34_Dokholyan_1_solution_PZ34_Dokholyan_1_refined_C1'-gGSP.csv,PZ34_Dokholyan_1_solution.pdb,PZ34_Dokholyan_1_refined.pdb,refined_pair,PZ34
PZ34,farfar2apo,10,25.485,0.564,PZ34_FARFAR2apo_10_solution_PZ34_FARFAR2apo_10_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_10_solution.pdb,PZ34_FARFAR2apo_10_refined.pdb,refined_pair,PZ34
PZ34,farfar2apo,1,29.233,0.588,PZ34_FARFAR2apo_1_solution_PZ34_FARFAR2apo_1_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_1_solution.pdb,PZ34_FARFAR2apo_1_refined.pdb,refined_pair,PZ34
PZ34,farfar2apo,2,31.027,0.613,PZ34_FARFAR2apo_2_solution_PZ34_FARFAR2apo_2_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_2_solution.pdb,PZ34_FARFAR2apo_2_refined.pdb,refined_pair,PZ34
PZ34,farfar2apo,3,28.944,0.582,PZ34_FARFAR2apo_3_solution_PZ34_FARFAR2apo_3_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_3_solution.pdb,PZ34_FARFAR2apo_3_refined.pdb,refined_pair,PZ34
PZ34,farfar2apo,4,24.524,0.573,PZ34_FARFAR2apo_4_solution_PZ34_FARFAR2apo_4_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_4_solution.pdb,PZ34_FARFAR2apo_4_refined.pdb,refined_pair,PZ34
PZ34,farfar2apo,5,27.326,0.598,PZ34_FARFAR2apo_5_solution_PZ34_FARFAR2apo_5_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_5_solution.pdb,PZ34_FARFAR2apo_5_refined.pdb,refined_pair,PZ34
PZ34,farfar2apo,6,25.261,0.567,PZ34_FARFAR2apo_6_solution_PZ34_FARFAR2apo_6_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_6_solution.pdb,PZ34_FARFAR2apo_6_refined.pdb,refined_pair,PZ34
PZ34,farfar2apo,7,25.207,0.577,PZ34_FARFAR2apo_7_solution_PZ34_FARFAR2apo_7_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_7_solution.pdb,PZ34_FARFAR2apo_7_refined.pdb,refined_pair,PZ34
PZ34,farfar2apo,8,27.936,0.602,PZ34_FARFAR2apo_8_solution_PZ34_FARFAR2apo_8_refined_C1'-gGSP.csv,PZ34_FARFAR2apo_8_solution.pdb,PZ34_FARFAR2apo_8_refined.pdb,refined_pair,PZ34
